Body 21183: x = -1584.780, y = -658.006, z = -117.631, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 21184: x = -1290.356, y = -1434.369, z = 1867.495, Fx = 0.002, Fy = 0.003, Fz = -0.005
Body 21185: x = 1135.715, y = -1049.414, z = 1085.796, Fx = -0.001, Fy = 0.002, Fz = -0.000
Body 21186: x = 1273.026, y = 1664.098, z = 1771.448, Fx = -0.002, Fy = -0.002, Fz = -0.003
Body 21187: x = 80.233, y = -790.974, z = 928.724, Fx = -0.000, Fy = 0.002, Fz = -0.001
Body 21188: x = -422.621, y = -40.822, z = 24.729, Fx = 0.001, Fy = 0.001, Fz = 0.000
Body 21189: x = 801.851, y = 282.534, z = -440.643, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 21190: x = -625.479, y = 303.957, z = -405.731, Fx = 0.001, Fy = 0.000, Fz = 0.001
Body 21191: x = -1239.314, y = -962.920, z = 214.390, Fx = 0.002, Fy = 0.002, Fz = 0.000
Body 21192: x = 1447.075, y = 587.168, z = -666.885, Fx = -0.003, Fy = -0.000, Fz = 0.001
Body 21193: x = 327.994, y = -1208.004, z = -1427.035, Fx = 0.000, Fy = 0.001, Fz = 0.002
Body 21194: x = 2127.043, y = 971.323, z = -1868.986, Fx = -0.003, Fy = -0.001, Fz = 0.002
Body 21195: x = 1605.456, y = 1877.736, z = -498.418, Fx = -0.002, Fy = -0.003, Fz = 0.000
Body 21196: x = -90.780, y = -365.980, z = -320.196, Fx = -0.000, Fy = 0.002, Fz = 0.002
Body 21197: x = 524.154, y = 1385.072, z = -1496.997, Fx = -0.001, Fy = -0.001, Fz = 0.003
Body 21198: x = -1284.402, y = -74.612, z = 1306.754, Fx = 0.002, Fy = -0.000, Fz = -0.002
Body 21199: x = 1325.229, y = -426.933, z = 1650.943, Fx = -0.002, Fy = 0.000, Fz = -0.004
Body 21200: x = -661.179, y = -1048.996, z = 388.061, Fx = 0.000, Fy = 0.003, Fz = 0.000
Body 21201: x = 1497.399, y = -1485.552, z = 870.571, Fx = -0.002, Fy = 0.003, Fz = -0.000
Body 21202: x = -376.806, y = 138.644, z = 1063.058, Fx = -0.000, Fy = -0.001, Fz = -0.002
Body 21203: x = 1874.469, y = 765.498, z = -1928.125, Fx = -0.003, Fy = -0.001, Fz = 0.002
Body 21204: x = -1441.398, y = 274.931, z = 663.377, Fx = 0.004, Fy = -0.001, Fz = -0.000
Body 21205: x = 1716.456, y = 1158.764, z = -1744.820, Fx = -0.002, Fy = -0.001, Fz = 0.002
Body 21206: x = -1563.265, y = -653.978, z = -1466.449, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 21207: x = 2066.455, y = -457.539, z = -1480.998, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 21208: x = 1437.435, y = 683.985, z = 1377.548, Fx = -0.003, Fy = -0.000, Fz = -0.002
Body 21209: x = -1358.990, y = 496.987, z = 1381.046, Fx = 0.001, Fy = -0.002, Fz = -0.003
Body 21210: x = 302.665, y = 1333.806, z = 1693.582, Fx = -0.000, Fy = -0.001, Fz = -0.004
Body 21211: x = 63.411, y = -1602.633, z = 1891.649, Fx = 0.000, Fy = 0.002, Fz = -0.004
Body 21212: x = -1603.994, y = -888.428, z = 1508.733, Fx = 0.005, Fy = 0.001, Fz = -0.003
Body 21213: x = -1209.398, y = 1562.770, z = -1373.680, Fx = 0.002, Fy = -0.003, Fz = -0.000
Body 21214: x = 871.235, y = -1543.932, z = -1681.750, Fx = -0.001, Fy = 0.002, Fz = 0.002
Body 21215: x = 1552.902, y = -439.915, z = 125.740, Fx = -0.003, Fy = 0.000, Fz = 0.000
Body 21216: x = -1345.524, y = 1405.714, z = 1099.336, Fx = 0.003, Fy = -0.004, Fz = -0.003
Body 21217: x = -1592.715, y = -198.895, z = -1737.728, Fx = 0.002, Fy = -0.000, Fz = 0.004
Body 21218: x = -76.965, y = -1770.727, z = -1916.066, Fx = 0.000, Fy = 0.002, Fz = 0.003
Body 21219: x = -2009.608, y = -1769.974, z = -211.415, Fx = 0.004, Fy = 0.002, Fz = 0.000
Body 21220: x = -1384.928, y = -1541.851, z = 157.479, Fx = 0.001, Fy = 0.003, Fz = 0.000
Body 21221: x = -1593.382, y = -1649.145, z = -933.072, Fx = 0.002, Fy = 0.004, Fz = 0.001
Body 21222: x = -1013.767, y = 108.214, z = 879.819, Fx = 0.001, Fy = -0.001, Fz = -0.002
Body 21223: x = 748.376, y = 1111.331, z = 1184.071, Fx = -0.001, Fy = -0.002, Fz = -0.002
Body 21224: x = 1931.864, y = -1436.970, z = 289.172, Fx = -0.003, Fy = 0.001, Fz = 0.000
Body 21225: x = 936.510, y = 1258.395, z = 1256.084, Fx = -0.001, Fy = -0.001, Fz = -0.002
Body 21226: x = 699.951, y = -1104.510, z = 10.786, Fx = -0.001, Fy = 0.003, Fz = 0.001
Body 21227: x = 187.815, y = -1523.122, z = -1798.294, Fx = 0.000, Fy = 0.001, Fz = 0.003
Body 21228: x = 1133.367, y = -495.996, z = 1363.330, Fx = -0.001, Fy = -0.000, Fz = -0.003
Body 21229: x = 1310.412, y = 1089.618, z = -1214.424, Fx = -0.002, Fy = -0.001, Fz = 0.001
Body 21230: x = 1855.085, y = 506.353, z = 1619.768, Fx = -18.373, Fy = 4.343, Fz = -2.042
Body 21231: x = 8.249, y = -771.043, z = 875.503, Fx = 0.000, Fy = 0.002, Fz = -0.001
Body 21232: x = 1486.124, y = 1586.709, z = 1562.584, Fx = -0.002, Fy = -0.004, Fz = -0.003
Body 21233: x = -1420.923, y = 961.956, z = -1158.599, Fx = 0.003, Fy = -0.001, Fz = 0.002
Body 21234: x = -1359.361, y = 1813.394, z = -398.583, Fx = 0.001, Fy = -0.006, Fz = 0.002
Body 21235: x = -811.445, y = 82.595, z = -556.274, Fx = 0.001, Fy = 0.000, Fz = 0.001
Body 21236: x = 1136.184, y = -981.871, z = 1486.827, Fx = -0.000, Fy = 0.001, Fz = -0.004
Body 21237: x = 758.719, y = -1366.504, z = -1343.515, Fx = -0.001, Fy = 0.002, Fz = 0.001
Body 21238: x = 1588.330, y = -1154.393, z = -1965.376, Fx = -0.001, Fy = 0.001, Fz = 0.002
Body 21239: x = -1146.804, y = -1992.951, z = 187.221, Fx = 0.001, Fy = 0.005, Fz = 0.000
Body 21240: x = -1007.543, y = -1235.492, z = 1484.979, Fx = -0.000, Fy = 0.002, Fz = -0.003
Body 21241: x = 629.309, y = -273.894, z = -843.724, Fx = -0.002, Fy = 0.001, Fz = 0.002
Body 21242: x = -1394.504, y = -1097.121, z = 529.855, Fx = 0.002, Fy = 0.002, Fz = 0.000
Body 21243: x = -406.433, y = 2.016, z = -78.297, Fx = 0.001, Fy = 0.001, Fz = 0.001
Body 21244: x = 884.384, y = 1958.543, z = 735.652, Fx = -0.001, Fy = -0.004, Fz = -0.000
Body 21245: x = -476.511, y = 1544.438, z = -544.440, Fx = 0.001, Fy = 0.006, Fz = 0.003
Body 21246: x = 251.752, y = -1435.373, z = 1511.013, Fx = -0.004, Fy = -0.003, Fz = -0.004
Body 21247: x = -1251.944, y = -1106.637, z = 1466.190, Fx = 0.000, Fy = 0.009, Fz = -0.006
Body 21248: x = -1528.866, y = -965.399, z = -241.743, Fx = 0.003, Fy = 0.001, Fz = 0.000
Body 21249: x = 2142.969, y = 1248.913, z = 628.019, Fx = -0.003, Fy = -0.001, Fz = -0.000
Body 21250: x = 355.047, y = -738.528, z = 1376.028, Fx = 0.000, Fy = 0.001, Fz = -0.003
Body 21251: x = 653.007, y = 126.903, z = 1013.733, Fx = -0.001, Fy = -0.001, Fz = -0.002
Body 21252: x = 119.377, y = -660.027, z = 1699.960, Fx = -0.000, Fy = 0.001, Fz = -0.004
Body 21253: x = 1702.080, y = -94.606, z = -1164.089, Fx = -0.003, Fy = -0.000, Fz = 0.001
Body 21254: x = 1289.108, y = 2086.525, z = 1295.477, Fx = -0.001, Fy = -0.004, Fz = -0.001
Body 21255: x = -1563.900, y = -810.245, z = 1029.687, Fx = 0.005, Fy = 0.001, Fz = 0.001
Body 21256: x = 1674.472, y = -174.603, z = 1919.821, Fx = -0.002, Fy = 0.000, Fz = -0.004
Body 21257: x = 98.157, y = 1336.534, z = -554.927, Fx = -0.001, Fy = -0.002, Fz = 0.001
Body 21258: x = 1788.654, y = -872.182, z = -2374.894, Fx = -0.001, Fy = 0.001, Fz = 0.003
Body 21259: x = -1078.349, y = -1338.211, z = 1484.103, Fx = 0.001, Fy = 0.003, Fz = -0.002
Body 21260: x = 592.221, y = 591.412, z = -906.811, Fx = -0.002, Fy = -0.000, Fz = 0.002
Body 21261: x = -169.728, y = -1105.821, z = 1385.577, Fx = -0.000, Fy = 0.002, Fz = -0.002
Body 21262: x = -1704.698, y = 1607.597, z = -935.320, Fx = 0.004, Fy = -0.003, Fz = 0.001
Body 21263: x = -355.807, y = -789.674, z = 1244.061, Fx = 0.001, Fy = 0.002, Fz = -0.002
Body 21264: x = -2288.355, y = -1640.912, z = 2121.934, Fx = 0.002, Fy = 0.001, Fz = -0.002
Body 21265: x = -1294.279, y = 1252.980, z = 1631.018, Fx = 0.003, Fy = -0.003, Fz = -0.005
Body 21266: x = 1400.529, y = -818.764, z = -598.328, Fx = -0.002, Fy = 0.000, Fz = 0.001
Body 21267: x = 368.664, y = 1654.199, z = -1325.476, Fx = -0.001, Fy = -0.002, Fz = 0.002
Body 21268: x = 1029.875, y = -1693.579, z = -1795.744, Fx = 7.553, Fy = 34.918, Fz = -5.874
Body 21269: x = -391.319, y = 851.122, z = 281.139, Fx = -0.000, Fy = -0.002, Fz = -0.000
Body 21270: x = 916.762, y = 1386.460, z = -1334.323, Fx = -0.001, Fy = -0.000, Fz = 0.002
Body 21271: x = 263.855, y = 17.861, z = -69.439, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 21272: x = -116.398, y = -541.788, z = -1483.190, Fx = -0.000, Fy = 0.000, Fz = 0.003
Body 21273: x = 868.692, y = -1434.154, z = 1282.239, Fx = -0.000, Fy = 0.003, Fz = -0.001
Body 21274: x = -1208.809, y = 1081.402, z = -1938.961, Fx = 0.001, Fy = -0.001, Fz = 0.004
Body 21275: x = -1370.126, y = 1448.814, z = 743.659, Fx = 0.005, Fy = -0.005, Fz = -0.003
Body 21276: x = -1566.194, y = 1373.653, z = -1494.778, Fx = 0.004, Fy = -0.003, Fz = 0.003
Body 21277: x = -632.156, y = 1176.560, z = 626.982, Fx = 0.000, Fy = -0.002, Fz = -0.001
Body 21278: x = -744.185, y = 1112.525, z = -422.324, Fx = -0.000, Fy = -0.003, Fz = 0.001
Body 21279: x = -690.055, y = -0.661, z = 1274.196, Fx = 0.000, Fy = -0.001, Fz = -0.003
Body 21280: x = 824.726, y = 470.316, z = -1750.556, Fx = -0.001, Fy = -0.000, Fz = 0.003
Body 21281: x = -263.849, y = -1741.304, z = -1239.499, Fx = 0.000, Fy = 0.003, Fz = 0.001
Body 21282: x = -1226.113, y = -1029.227, z = -2207.735, Fx = 0.001, Fy = 0.001, Fz = 0.004
Body 21283: x = -1460.161, y = -320.417, z = -440.979, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 21284: x = 1479.651, y = 1752.652, z = -1500.365, Fx = -0.004, Fy = -0.001, Fz = 0.001
Body 21285: x = 1358.982, y = -1821.254, z = -1879.393, Fx = -0.001, Fy = 0.003, Fz = 0.003
Body 21286: x = -1725.400, y = -905.422, z = -2739.716, Fx = 0.001, Fy = 0.001, Fz = 0.002
Body 21287: x = 295.188, y = -1763.208, z = -1542.194, Fx = 0.000, Fy = 0.003, Fz = 0.001
Body 21288: x = 501.198, y = 1561.727, z = 183.010, Fx = -0.001, Fy = -0.004, Fz = 0.000
Body 21289: x = -1878.714, y = -1931.853, z = -968.599, Fx = 0.002, Fy = 0.003, Fz = 0.001
Body 21290: x = 909.274, y = -1024.583, z = 1225.116, Fx = -0.000, Fy = 0.002, Fz = -0.002
Body 21291: x = -996.978, y = 525.784, z = -676.962, Fx = 0.002, Fy = -0.000, Fz = 0.001
Body 21292: x = -1752.652, y = -1653.510, z = -580.020, Fx = 0.002, Fy = 0.002, Fz = 0.001
Body 21293: x = -709.618, y = 676.091, z = 1039.835, Fx = -0.000, Fy = 0.000, Fz = -0.004
Body 21294: x = 1549.620, y = 1869.002, z = 561.515, Fx = -0.002, Fy = -0.003, Fz = -0.000
Body 21295: x = 1721.358, y = 1676.445, z = 688.917, Fx = -0.003, Fy = -0.002, Fz = -0.001
Body 21296: x = 715.329, y = 2155.886, z = -1192.222, Fx = -0.001, Fy = -0.004, Fz = 0.001
Body 21297: x = -729.206, y = -1515.696, z = -1686.252, Fx = 0.001, Fy = 0.003, Fz = 0.003
Body 21298: x = -169.976, y = 188.869, z = 641.895, Fx = -0.000, Fy = -0.001, Fz = -0.002
Body 21299: x = 1427.885, y = 1664.745, z = -1041.414, Fx = -0.002, Fy = -0.001, Fz = 0.001
Body 21300: x = 503.611, y = -195.448, z = 691.731, Fx = -0.004, Fy = 0.001, Fz = -0.002
Body 21301: x = -307.446, y = -1529.291, z = 202.464, Fx = 0.000, Fy = 0.003, Fz = 0.000
Body 21302: x = 441.456, y = 1060.854, z = 21.384, Fx = -0.001, Fy = -0.002, Fz = 0.000
Body 21303: x = -1325.593, y = 1074.618, z = -504.310, Fx = 0.004, Fy = -0.001, Fz = 0.001
Body 21304: x = 1617.676, y = -1299.942, z = 1920.497, Fx = -0.002, Fy = 0.002, Fz = -0.004
Body 21305: x = 1687.443, y = 61.212, z = 1674.691, Fx = -0.002, Fy = -0.000, Fz = -0.004
Body 21306: x = -1332.663, y = -298.066, z = 1638.152, Fx = 0.002, Fy = -0.000, Fz = -0.006
Body 21307: x = 824.893, y = 1853.123, z = -1859.330, Fx = -0.000, Fy = -0.002, Fz = 0.003
Body 21308: x = -778.379, y = -1234.704, z = 1371.247, Fx = -0.001, Fy = 0.002, Fz = -0.001
Body 21309: x = 1776.875, y = 1649.090, z = -530.009, Fx = -0.003, Fy = -0.002, Fz = 0.000
Body 21310: x = -914.433, y = -406.494, z = -507.482, Fx = 0.002, Fy = 0.001, Fz = 0.001
Body 21311: x = 699.911, y = -331.644, z = -336.905, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 21312: x = -566.871, y = 1348.813, z = 932.721, Fx = 0.000, Fy = -0.003, Fz = -0.001
Body 21313: x = -181.472, y = -429.889, z = 1193.057, Fx = -0.000, Fy = 0.001, Fz = -0.003
Body 21314: x = 1539.103, y = 1391.062, z = 1497.753, Fx = -0.004, Fy = -0.002, Fz = -0.003
Body 21315: x = -2005.553, y = 1718.091, z = 249.642, Fx = 0.004, Fy = -0.002, Fz = -0.000
Body 21316: x = 2178.857, y = -798.512, z = 1029.350, Fx = -0.004, Fy = 0.001, Fz = -0.001
Body 21317: x = 440.696, y = 1324.188, z = -1590.569, Fx = -0.001, Fy = -0.001, Fz = 0.003
Body 21318: x = 664.765, y = -115.939, z = -1269.601, Fx = -0.001, Fy = -0.000, Fz = 0.002
Body 21319: x = -1436.529, y = -885.662, z = 1298.256, Fx = 0.002, Fy = 0.001, Fz = -0.000
Body 21320: x = -1470.206, y = 1385.931, z = 683.088, Fx = 0.006, Fy = -0.002, Fz = -0.001
Body 21321: x = -1598.373, y = -545.573, z = -1547.227, Fx = 0.005, Fy = -0.001, Fz = 0.001
Body 21322: x = -1517.626, y = 249.417, z = -1561.243, Fx = 0.003, Fy = -0.001, Fz = 0.002
Body 21323: x = 982.701, y = 778.489, z = 1611.343, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 21324: x = 1079.532, y = 421.479, z = -1263.909, Fx = -0.002, Fy = -0.000, Fz = 0.002
Body 21325: x = 1582.931, y = -787.171, z = 1028.659, Fx = -0.004, Fy = 0.001, Fz = -0.000
Body 21326: x = 2310.090, y = 1450.080, z = -2421.828, Fx = -0.002, Fy = -0.001, Fz = 0.002
Body 21327: x = -179.301, y = -66.001, z = 437.791, Fx = -0.000, Fy = 0.001, Fz = -0.002
Body 21328: x = -1378.485, y = 123.340, z = -1493.050, Fx = 0.001, Fy = -0.000, Fz = 0.002
Body 21329: x = 917.565, y = -2051.018, z = 1215.464, Fx = -0.000, Fy = 0.004, Fz = -0.001
Body 21330: x = -1093.798, y = 1432.365, z = -1488.530, Fx = -0.004, Fy = -0.019, Fz = -0.018
Body 21331: x = 1398.070, y = -1222.158, z = 1714.142, Fx = -0.002, Fy = 0.002, Fz = -0.005
Body 21332: x = -1615.464, y = -542.823, z = 1037.211, Fx = 0.006, Fy = -0.000, Fz = -0.001
Body 21333: x = 595.048, y = -1066.497, z = 291.896, Fx = -0.001, Fy = 0.002, Fz = 0.000
Body 21334: x = 309.996, y = -1813.021, z = 1897.593, Fx = -0.000, Fy = 0.003, Fz = -0.003
Body 21335: x = -1103.167, y = 1367.436, z = -390.426, Fx = 0.002, Fy = -0.004, Fz = 0.001
Body 21336: x = -1403.061, y = 1174.859, z = -1354.497, Fx = 0.003, Fy = -0.000, Fz = 0.002
Body 21337: x = -1645.526, y = -1745.902, z = 305.070, Fx = 0.001, Fy = 0.002, Fz = 0.000
Body 21338: x = 1213.406, y = -1585.629, z = 1510.970, Fx = -0.001, Fy = 0.004, Fz = -0.002
Body 21339: x = -122.482, y = -1431.526, z = -1424.154, Fx = 0.000, Fy = 0.002, Fz = 0.002
Body 21340: x = 1256.546, y = -555.572, z = 1548.556, Fx = -0.001, Fy = 0.000, Fz = -0.003
Body 21341: x = -969.957, y = 1272.829, z = -717.800, Fx = 0.000, Fy = -0.002, Fz = 0.002
Body 21342: x = 1198.842, y = -1163.499, z = 683.660, Fx = -0.001, Fy = 0.002, Fz = 0.000
Body 21343: x = -1234.820, y = 885.898, z = 1421.701, Fx = 0.007, Fy = -0.002, Fz = -0.008
Body 21344: x = 241.062, y = -26.115, z = -166.139, Fx = -0.003, Fy = 0.000, Fz = -0.001
Body 21345: x = -1199.573, y = -1606.875, z = -303.827, Fx = 0.002, Fy = 0.003, Fz = 0.000
Body 21346: x = 2332.938, y = -217.794, z = -1875.165, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 21347: x = 1295.460, y = -878.938, z = -231.555, Fx = -0.002, Fy = 0.001, Fz = 0.001
Body 21348: x = 1046.519, y = -1418.840, z = 943.682, Fx = -0.001, Fy = 0.003, Fz = -0.000
Body 21349: x = -1341.576, y = 280.864, z = -1519.032, Fx = 0.001, Fy = -0.000, Fz = 0.002
Body 21350: x = -2619.709, y = -1880.253, z = 224.093, Fx = 0.002, Fy = 0.002, Fz = -0.000
Body 21351: x = 1210.965, y = -1616.459, z = -2387.249, Fx = -0.001, Fy = 0.001, Fz = 0.003
Body 21352: x = 1279.004, y = -1411.395, z = 1615.545, Fx = -0.002, Fy = 0.002, Fz = -0.004
Body 21353: x = -1129.116, y = -180.984, z = 1243.806, Fx = 0.002, Fy = -0.000, Fz = -0.003
Body 21354: x = -889.853, y = -1725.096, z = 1169.696, Fx = -0.002, Fy = 0.004, Fz = -0.001
Body 21355: x = -1422.123, y = 556.808, z = -2518.852, Fx = 0.001, Fy = -0.000, Fz = 0.003
Body 21356: x = -1097.902, y = -945.892, z = -1814.836, Fx = 0.000, Fy = 0.001, Fz = 0.004
Body 21357: x = -934.198, y = -1399.049, z = 1628.642, Fx = 0.001, Fy = 0.004, Fz = -0.005
Body 21358: x = -97.797, y = 219.501, z = -273.342, Fx = -0.000, Fy = -0.000, Fz = 0.001
Body 21359: x = -1665.776, y = -87.534, z = -1756.175, Fx = 0.004, Fy = -0.000, Fz = 0.003
Body 21360: x = 1392.352, y = 385.237, z = 1277.994, Fx = -0.002, Fy = 0.000, Fz = -0.002
Body 21361: x = -1623.430, y = -1159.592, z = 1432.410, Fx = 0.006, Fy = 0.002, Fz = -0.003
Body 21362: x = 1614.817, y = -173.976, z = -2553.385, Fx = -0.001, Fy = 0.000, Fz = 0.003
Body 21363: x = 1419.107, y = 785.402, z = 1749.845, Fx = -0.003, Fy = -0.001, Fz = -0.004
Body 21364: x = 938.881, y = -1756.485, z = -993.615, Fx = -0.001, Fy = 0.003, Fz = 0.001
Body 21365: x = 372.504, y = -457.823, z = -719.710, Fx = -0.001, Fy = 0.001, Fz = 0.002
Body 21366: x = -1101.232, y = 1099.542, z = -59.792, Fx = 0.002, Fy = -0.002, Fz = 0.000
Body 21367: x = 1068.576, y = -899.499, z = 1171.944, Fx = -0.002, Fy = 0.001, Fz = -0.002
Body 21368: x = -1113.171, y = 682.048, z = 948.193, Fx = 0.002, Fy = -0.001, Fz = -0.001
Body 21369: x = -1430.833, y = -321.175, z = 102.117, Fx = 0.004, Fy = 0.000, Fz = 0.000
Body 21370: x = -1815.110, y = -1804.833, z = -709.876, Fx = 0.003, Fy = 0.003, Fz = 0.002
Body 21371: x = 1336.498, y = 701.980, z = -1526.455, Fx = -0.002, Fy = -0.000, Fz = 0.002
Body 21372: x = -1479.885, y = -1775.800, z = -747.212, Fx = 0.001, Fy = 0.003, Fz = 0.001
Body 21373: x = -1550.159, y = -475.498, z = 243.152, Fx = 0.004, Fy = 0.001, Fz = 0.000
Body 21374: x = -937.606, y = -1367.964, z = -1414.322, Fx = 0.001, Fy = 0.001, Fz = 0.002
Body 21375: x = 846.472, y = -1555.306, z = 1610.717, Fx = 0.002, Fy = 0.008, Fz = -0.007
Body 21376: x = -466.368, y = 938.049, z = 2116.513, Fx = 0.000, Fy = -0.001, Fz = -0.004
Body 21377: x = -950.188, y = 1848.666, z = -2345.135, Fx = 0.001, Fy = -0.002, Fz = 0.002
Body 21378: x = -99.126, y = -1032.901, z = -1099.071, Fx = 0.000, Fy = 0.002, Fz = 0.001
Body 21379: x = -1405.490, y = -1347.442, z = -1083.822, Fx = 0.002, Fy = 0.002, Fz = 0.001
Body 21380: x = 658.732, y = 1173.206, z = 1752.473, Fx = -0.000, Fy = -0.001, Fz = -0.004
Body 21381: x = 1109.595, y = 986.528, z = 1159.912, Fx = -0.001, Fy = -0.001, Fz = -0.001
Body 21382: x = -1190.538, y = 149.878, z = 19.461, Fx = 0.004, Fy = 0.001, Fz = -0.000
Body 21383: x = -1616.932, y = 1645.494, z = 252.795, Fx = 0.004, Fy = -0.004, Fz = -0.001
Body 21384: x = 896.230, y = -1838.459, z = 1737.590, Fx = -0.001, Fy = 0.004, Fz = -0.002
Body 21385: x = 520.878, y = -1076.052, z = -805.224, Fx = -0.002, Fy = 0.002, Fz = 0.001
Body 21386: x = -1274.016, y = 953.514, z = 648.376, Fx = 0.003, Fy = -0.001, Fz = -0.000
Body 21387: x = 1667.217, y = -583.447, z = 1655.410, Fx = -0.003, Fy = 0.002, Fz = -0.003
Body 21388: x = 1634.425, y = -1754.369, z = -1328.598, Fx = -0.001, Fy = 0.005, Fz = 0.001
Body 21389: x = 379.253, y = -716.272, z = 1565.196, Fx = -0.000, Fy = 0.001, Fz = -0.004
Body 21390: x = 1217.135, y = 697.113, z = 1457.099, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 21391: x = 1786.646, y = 2009.786, z = -109.359, Fx = -0.002, Fy = -0.003, Fz = 0.000
Body 21392: x = -459.553, y = -1428.541, z = 763.645, Fx = 0.000, Fy = 0.003, Fz = -0.000
Body 21393: x = -2103.485, y = -1558.647, z = 170.179, Fx = 0.004, Fy = 0.002, Fz = -0.000
Body 21394: x = -750.320, y = -1401.517, z = 970.255, Fx = 0.000, Fy = 0.003, Fz = -0.000
Body 21395: x = 707.984, y = 1208.401, z = -1723.386, Fx = -0.001, Fy = -0.001, Fz = 0.003
Body 21396: x = 2243.364, y = -479.724, z = 837.598, Fx = -0.004, Fy = 0.000, Fz = -0.000
Body 21397: x = 584.427, y = -446.594, z = 907.423, Fx = -0.001, Fy = 0.000, Fz = -0.001
Body 21398: x = 2691.651, y = -1.346, z = 466.917, Fx = -0.003, Fy = -0.000, Fz = -0.000
Body 21399: x = 1000.070, y = 1804.348, z = 1115.146, Fx = -0.001, Fy = -0.004, Fz = -0.001
Body 21400: x = -204.973, y = 1283.652, z = 1000.429, Fx = -0.000, Fy = -0.002, Fz = -0.002
Body 21401: x = -1288.924, y = 594.462, z = -1595.533, Fx = 0.001, Fy = -0.000, Fz = 0.004
Body 21402: x = -1021.375, y = 1508.073, z = 1576.433, Fx = 0.002, Fy = -0.003, Fz = -0.005
Body 21403: x = -736.842, y = -1111.812, z = -1842.479, Fx = 0.000, Fy = 0.001, Fz = 0.003
Body 21404: x = -1307.351, y = -2142.528, z = -1462.217, Fx = 0.001, Fy = 0.003, Fz = 0.001
Body 21405: x = -1021.369, y = -1649.220, z = -2029.754, Fx = 0.001, Fy = 0.002, Fz = 0.003
Body 21406: x = -1606.087, y = -1165.292, z = -1561.053, Fx = 0.004, Fy = 0.002, Fz = 0.001
Body 21407: x = -1388.322, y = -472.534, z = -1482.260, Fx = 0.002, Fy = -0.000, Fz = 0.002
Body 21408: x = -1004.589, y = -1951.934, z = -1574.075, Fx = 0.001, Fy = 0.003, Fz = 0.002
Body 21409: x = 106.524, y = -1041.797, z = -1615.940, Fx = 1.346, Fy = -1.582, Fz = 2.128
Body 21410: x = 45.282, y = -976.157, z = -574.362, Fx = -0.001, Fy = 0.002, Fz = 0.001
Body 21411: x = 1125.637, y = 238.725, z = 1388.794, Fx = -0.001, Fy = -0.003, Fz = -0.003
Body 21412: x = 1749.261, y = -1515.386, z = -1002.465, Fx = -0.003, Fy = 0.001, Fz = 0.001
Body 21413: x = 81.664, y = 1881.147, z = -1750.147, Fx = -0.000, Fy = -0.002, Fz = 0.003
Body 21414: x = -176.409, y = -1887.366, z = 2035.784, Fx = 0.000, Fy = 0.003, Fz = -0.003
Body 21415: x = 1594.007, y = -808.313, z = -1131.373, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 21416: x = 445.938, y = -336.086, z = 365.468, Fx = -0.002, Fy = 0.001, Fz = -0.000
Body 21417: x = 1573.176, y = -1359.343, z = 1306.311, Fx = -119.761, Fy = 28.817, Fz = -130.934
Body 21418: x = 1196.378, y = 30.948, z = 1236.109, Fx = -0.002, Fy = -0.000, Fz = -0.002
Body 21419: x = -1411.229, y = 1398.332, z = -1407.235, Fx = 0.003, Fy = -0.004, Fz = 0.004
Body 21420: x = -1281.349, y = -1317.942, z = -1100.985, Fx = 0.002, Fy = 0.005, Fz = -0.001
Body 21421: x = -1438.801, y = 1495.039, z = -1588.913, Fx = 0.003, Fy = -0.003, Fz = 0.004
Body 21422: x = 1790.760, y = -1793.493, z = -1012.312, Fx = -0.003, Fy = 0.003, Fz = 0.001
Body 21423: x = 603.678, y = 1196.889, z = 1674.406, Fx = 0.001, Fy = -0.001, Fz = -0.003
Body 21424: x = -1535.743, y = -668.430, z = 300.958, Fx = 0.004, Fy = 0.001, Fz = 0.000
Body 21425: x = -657.386, y = 962.555, z = -1330.631, Fx = -0.000, Fy = -0.001, Fz = 0.003
Body 21426: x = -214.635, y = -809.477, z = -798.519, Fx = -0.000, Fy = 0.002, Fz = 0.001
Body 21427: x = -1526.248, y = 1367.814, z = 0.486, Fx = 0.004, Fy = -0.002, Fz = 0.001
Body 21428: x = -1081.008, y = -9.419, z = -357.142, Fx = 0.003, Fy = 0.001, Fz = 0.001
Body 21429: x = -775.038, y = 458.715, z = 789.247, Fx = 0.001, Fy = -0.001, Fz = -0.001
Body 21430: x = 1272.344, y = -55.747, z = -1265.978, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 21431: x = -327.549, y = 1013.453, z = 760.046, Fx = -0.000, Fy = -0.002, Fz = -0.001
Body 21432: x = 1616.675, y = 1482.040, z = 1489.472, Fx = -0.004, Fy = -0.001, Fz = -0.002
Body 21433: x = -1514.718, y = -553.222, z = 1552.259, Fx = 0.005, Fy = -0.001, Fz = -0.005
